,id,age,job,marital,education,credit_default,housing,loan
7500,7500,30,admin,married,,no,yes,no
7501,7501,37,admin,married,high_school,no,no,no
7502,7502,60,blue-collar,married,basic_4y,unknown,yes,no
7503,7503,38,technician,married,professional_course,no,no,no
7504,7504,33,admin,married,,no,unknown,unknown
7505,7505,47,admin,married,university_degree,unknown,yes,no
7506,7506,45,unknown,married,,no,no,no
7507,7507,55,technician,married,university_degree,no,no,no
7508,7508,31,blue-collar,married,basic_9y,no,yes,no
7509,7509,37,admin,divorced,high_school,unknown,no,no
7510,7510,46,technician,married,university_degree,no,yes,no
7511,7511,39,admin,married,university_degree,no,no,no
7512,7512,30,blue-collar,married,,unknown,yes,yes
7513,7513,46,management,married,basic_9y,no,no,no
7514,7514,43,admin,married,university_degree,no,no,no
7515,7515,28,technician,single,high_school,no,no,no
7516,7516,53,self-employed,married,university_degree,no,no,no
7517,7517,54,services,married,,no,no,no
7518,7518,28,services,single,high_school,no,no,no
7519,7519,33,technician,married,high_school,no,yes,no
7520,7520,36,unemployed,married,basic_9y,no,no,no
7521,7521,38,blue-collar,married,,no,yes,no
7522,7522,59,entrepreneur,divorced,high_school,no,no,no
7523,7523,36,blue-collar,single,basic_6y,no,yes,no
7524,7524,43,blue-collar,married,basic_9y,unknown,yes,no
7525,7525,49,blue-collar,married,basic_4y,unknown,yes,yes
7526,7526,36,blue-collar,married,basic_9y,no,no,yes
7527,7527,47,self-employed,married,,unknown,yes,no
7528,7528,32,admin,single,university_degree,no,no,no
7529,7529,49,self-employed,single,basic_9y,no,yes,yes
7530,7530,34,admin,married,university_degree,no,no,no
7531,7531,37,admin,single,university_degree,no,no,yes
7532,7532,41,admin,married,professional_course,unknown,yes,no
7533,7533,23,services,single,high_school,no,no,no
7534,7534,26,technician,married,professional_course,no,no,no
7535,7535,54,admin,married,basic_4y,unknown,unknown,unknown
7536,7536,46,admin,married,university_degree,unknown,no,no
7537,7537,31,admin,married,high_school,no,no,no
7538,7538,37,admin,married,high_school,no,yes,no
7539,7539,53,admin,single,university_degree,unknown,unknown,unknown
7540,7540,54,housemaid,divorced,basic_4y,unknown,yes,no
7541,7541,31,services,single,high_school,no,no,no
7542,7542,41,entrepreneur,married,university_degree,no,yes,no
7543,7543,30,admin,married,university_degree,no,yes,no
7544,7544,56,blue-collar,married,basic_4y,unknown,no,no
7545,7545,33,services,single,high_school,no,yes,no
7546,7546,33,admin,married,high_school,no,no,yes
7547,7547,34,admin,married,university_degree,no,no,no
7548,7548,34,admin,married,university_degree,no,yes,no
7549,7549,39,blue-collar,married,basic_6y,no,no,no
7550,7550,43,blue-collar,married,basic_9y,unknown,no,no
7551,7551,30,services,married,high_school,no,yes,no
7552,7552,55,blue-collar,married,basic_6y,unknown,no,no
7553,7553,28,blue-collar,married,basic_9y,no,no,no
7554,7554,59,technician,married,,no,no,no
7555,7555,37,blue-collar,married,high_school,no,no,no
7556,7556,33,blue-collar,married,basic_4y,no,no,no
7557,7557,33,technician,single,professional_course,unknown,yes,no
7558,7558,25,blue-collar,single,high_school,no,no,no
7559,7559,32,admin,single,university_degree,unknown,no,no
7560,7560,48,self-employed,married,high_school,unknown,yes,no
7561,7561,43,technician,married,professional_course,unknown,yes,no
7562,7562,38,blue-collar,single,basic_9y,unknown,no,no
7563,7563,42,technician,married,professional_course,unknown,yes,no
7564,7564,43,technician,divorced,professional_course,no,yes,no
7565,7565,41,technician,single,university_degree,unknown,no,yes
7566,7566,46,admin,married,high_school,no,no,no
7567,7567,44,technician,married,professional_course,unknown,yes,no
7568,7568,35,blue-collar,married,basic_6y,no,yes,no
7569,7569,53,housemaid,divorced,basic_4y,no,yes,no
7570,7570,29,services,married,high_school,no,no,no
7571,7571,29,technician,married,professional_course,no,no,no
7572,7572,51,retired,divorced,basic_9y,no,no,no
7573,7573,33,technician,unknown,professional_course,unknown,yes,no
7574,7574,41,technician,single,professional_course,no,unknown,unknown
7575,7575,33,services,married,basic_4y,no,no,no
7576,7576,35,admin,married,university_degree,no,no,no
7577,7577,56,blue-collar,married,professional_course,no,unknown,unknown
7578,7578,36,blue-collar,single,basic_9y,no,no,no
7579,7579,39,management,married,basic_9y,no,yes,no
7580,7580,25,admin,single,high_school,no,no,no
7581,7581,26,services,single,high_school,no,yes,no
7582,7582,46,blue-collar,married,basic_9y,unknown,no,no
7583,7583,40,admin,married,professional_course,no,no,yes
7584,7584,32,technician,married,professional_course,no,yes,no
7585,7585,59,retired,single,high_school,no,no,no
7586,7586,38,admin,divorced,high_school,no,yes,no
7587,7587,30,blue-collar,married,basic_6y,no,no,no
7588,7588,48,entrepreneur,married,,unknown,no,no
7589,7589,49,blue-collar,divorced,high_school,no,no,no
7590,7590,47,unknown,married,,unknown,no,no
7591,7591,37,management,married,university_degree,no,yes,no
7592,7592,39,blue-collar,divorced,basic_9y,no,yes,no
7593,7593,31,admin,married,basic_9y,no,yes,no
7594,7594,31,admin,married,university_degree,no,no,no
7595,7595,48,admin,divorced,university_degree,no,yes,no
7596,7596,41,services,married,high_school,unknown,yes,no
7597,7597,29,services,married,,no,yes,no
7598,7598,49,entrepreneur,married,university_degree,no,yes,no
7599,7599,31,blue-collar,single,basic_9y,unknown,no,no
7600,7600,48,admin,married,professional_course,unknown,yes,no
7601,7601,38,services,divorced,basic_6y,no,no,no
7602,7602,46,blue-collar,married,basic_9y,no,yes,no
7603,7603,38,self-employed,married,basic_9y,no,yes,no
7604,7604,43,management,married,,no,no,no
7605,7605,53,admin,married,basic_9y,unknown,yes,no
7606,7606,36,blue-collar,married,basic_9y,no,yes,no
7607,7607,34,management,married,university_degree,no,no,no
7608,7608,41,blue-collar,married,basic_4y,no,no,no
7609,7609,35,blue-collar,married,basic_9y,no,yes,no
7610,7610,38,technician,single,university_degree,no,unknown,unknown
7611,7611,49,entrepreneur,married,university_degree,unknown,yes,yes
7612,7612,37,admin,married,high_school,no,no,no
7613,7613,49,blue-collar,married,basic_6y,no,yes,no
7614,7614,36,services,married,high_school,unknown,no,no
7615,7615,54,management,married,basic_9y,no,yes,no
7616,7616,29,blue-collar,married,high_school,no,yes,yes
7617,7617,43,technician,married,professional_course,no,no,no
7618,7618,52,self-employed,married,university_degree,unknown,no,no
7619,7619,31,management,single,professional_course,no,yes,no
7620,7620,48,technician,single,,no,yes,no
7621,7621,39,blue-collar,married,basic_9y,no,no,no
7622,7622,38,services,married,high_school,no,no,no
7623,7623,37,admin,single,university_degree,no,yes,no
7624,7624,47,technician,married,basic_9y,no,no,no
7625,7625,39,blue-collar,married,basic_4y,no,yes,no
7626,7626,29,management,single,university_degree,no,no,no
7627,7627,34,housemaid,divorced,basic_6y,no,no,no
7628,7628,52,self-employed,single,university_degree,unknown,yes,yes
7629,7629,29,blue-collar,single,basic_9y,no,no,no
7630,7630,36,blue-collar,married,,unknown,yes,no
7631,7631,54,blue-collar,married,,unknown,no,no
7632,7632,33,technician,unknown,professional_course,unknown,no,no
7633,7633,47,admin,married,university_degree,unknown,no,no
7634,7634,59,blue-collar,divorced,basic_4y,no,no,no
7635,7635,38,technician,divorced,professional_course,no,yes,yes
7636,7636,45,blue-collar,married,basic_9y,unknown,no,no
7637,7637,41,technician,single,professional_course,no,no,no
7638,7638,44,services,married,basic_9y,no,yes,no
7639,7639,32,services,single,high_school,no,no,no
7640,7640,55,technician,married,university_degree,no,no,no
7641,7641,47,technician,divorced,high_school,no,no,no
7642,7642,32,blue-collar,married,basic_9y,no,yes,no
7643,7643,27,blue-collar,married,basic_6y,no,yes,no
7644,7644,35,blue-collar,married,high_school,no,yes,yes
7645,7645,59,technician,married,basic_9y,no,no,no
7646,7646,35,technician,married,basic_6y,no,no,no
7647,7647,33,self-employed,single,basic_4y,no,yes,no
7648,7648,36,blue-collar,married,basic_4y,unknown,yes,no
7649,7649,37,blue-collar,married,basic_9y,unknown,yes,yes
7650,7650,56,admin,married,high_school,no,yes,no
7651,7651,30,blue-collar,single,basic_9y,unknown,no,no
7652,7652,42,services,married,high_school,no,no,no
7653,7653,44,technician,married,high_school,no,yes,no
7654,7654,43,management,married,university_degree,no,yes,no
7655,7655,29,housemaid,married,high_school,no,no,no
7656,7656,40,admin,single,university_degree,no,yes,no
7657,7657,49,management,divorced,university_degree,no,no,no
7658,7658,33,admin,single,high_school,no,yes,no
7659,7659,41,housemaid,married,university_degree,unknown,no,no
7660,7660,27,services,single,high_school,no,yes,no
7661,7661,45,services,divorced,high_school,no,no,no
7662,7662,34,housemaid,single,university_degree,no,no,no
7663,7663,35,technician,single,university_degree,no,no,no
7664,7664,45,unknown,single,basic_4y,no,yes,no
7665,7665,35,self-employed,married,basic_9y,no,yes,yes
7666,7666,34,blue-collar,married,basic_9y,no,yes,no
7667,7667,47,admin,married,high_school,no,yes,no
7668,7668,27,technician,single,professional_course,no,no,no
7669,7669,22,blue-collar,single,basic_6y,unknown,no,no
7670,7670,36,blue-collar,married,basic_4y,unknown,no,no
7671,7671,54,technician,married,professional_course,no,no,no
7672,7672,51,admin,married,university_degree,unknown,yes,no
7673,7673,50,admin,married,basic_6y,no,no,no
7674,7674,44,admin,married,high_school,no,no,no
7675,7675,52,entrepreneur,married,basic_9y,no,yes,yes
7676,7676,33,management,single,university_degree,no,no,no
7677,7677,51,admin,married,professional_course,no,yes,no
7678,7678,30,admin,single,high_school,no,yes,no
7679,7679,36,self-employed,divorced,basic_4y,no,no,no
7680,7680,42,blue-collar,divorced,basic_4y,no,no,no
7681,7681,30,blue-collar,single,basic_6y,no,yes,no
7682,7682,23,admin,married,high_school,no,yes,no
7683,7683,44,services,married,high_school,no,no,no
7684,7684,28,admin,single,university_degree,no,yes,yes
7685,7685,39,services,married,high_school,no,no,no
7686,7686,57,retired,married,high_school,unknown,no,no
7687,7687,30,blue-collar,married,,no,no,no
7688,7688,52,unknown,married,basic_6y,no,no,no
7689,7689,27,admin,married,basic_9y,no,yes,no
7690,7690,37,self-employed,married,high_school,no,no,no
7691,7691,44,technician,married,professional_course,no,no,no
7692,7692,35,technician,divorced,professional_course,no,no,no
7693,7693,35,blue-collar,married,basic_6y,no,yes,no
7694,7694,37,self-employed,married,professional_course,unknown,yes,no
7695,7695,44,admin,married,high_school,no,yes,no
7696,7696,39,entrepreneur,married,high_school,no,no,yes
7697,7697,50,blue-collar,married,,unknown,yes,no
7698,7698,53,services,married,basic_4y,no,no,no
7699,7699,31,blue-collar,single,,no,yes,no
7700,7700,28,admin,married,high_school,no,no,yes
7701,7701,57,services,divorced,high_school,no,yes,no
7702,7702,42,services,married,high_school,unknown,yes,no
7703,7703,34,admin,married,university_degree,no,no,no
7704,7704,48,admin,married,university_degree,no,no,no
7705,7705,47,admin,married,basic_6y,unknown,yes,no
7706,7706,36,management,married,university_degree,no,yes,no
7707,7707,28,blue-collar,married,basic_6y,unknown,yes,no
7708,7708,31,admin,married,university_degree,no,no,no
7709,7709,30,blue-collar,married,basic_9y,no,no,no
7710,7710,38,services,married,high_school,unknown,no,no
7711,7711,57,blue-collar,married,basic_9y,no,no,no
7712,7712,45,blue-collar,divorced,basic_9y,no,yes,no
7713,7713,42,technician,divorced,university_degree,no,yes,no
7714,7714,31,admin,single,high_school,no,yes,no
7715,7715,30,technician,married,university_degree,no,yes,no
7716,7716,37,housemaid,married,high_school,no,yes,yes
7717,7717,32,admin,single,high_school,no,yes,no
7718,7718,41,technician,married,professional_course,no,no,no
7719,7719,43,blue-collar,married,basic_4y,unknown,no,no
7720,7720,34,entrepreneur,married,professional_course,no,yes,no
7721,7721,47,technician,married,professional_course,no,no,no
7722,7722,40,management,married,high_school,unknown,no,no
7723,7723,43,services,married,high_school,unknown,yes,no
7724,7724,48,blue-collar,single,basic_6y,unknown,no,no
7725,7725,40,admin,divorced,professional_course,no,yes,no
7726,7726,38,blue-collar,married,basic_9y,no,no,no
7727,7727,37,unemployed,married,professional_course,no,yes,no
7728,7728,55,blue-collar,married,basic_4y,no,no,no
7729,7729,42,blue-collar,married,basic_4y,no,yes,no
7730,7730,30,self-employed,single,university_degree,no,no,no
7731,7731,31,services,single,basic_9y,no,no,no
7732,7732,57,management,married,university_degree,unknown,no,yes
7733,7733,47,entrepreneur,married,university_degree,unknown,yes,no
7734,7734,38,technician,married,professional_course,no,yes,no
7735,7735,40,admin,married,high_school,unknown,no,yes
7736,7736,60,unknown,single,,unknown,no,no
7737,7737,50,blue-collar,married,basic_9y,no,no,no
7738,7738,44,admin,married,high_school,no,yes,no
7739,7739,40,services,married,high_school,no,yes,no
7740,7740,34,blue-collar,divorced,basic_4y,no,yes,no
7741,7741,46,technician,married,basic_9y,unknown,no,no
7742,7742,33,admin,married,high_school,no,yes,no
7743,7743,51,blue-collar,married,,unknown,yes,no
7744,7744,37,unemployed,married,professional_course,no,no,no
7745,7745,30,services,married,high_school,no,no,no
7746,7746,56,housemaid,married,basic_4y,no,yes,no
7747,7747,31,blue-collar,married,basic_9y,no,no,no
7748,7748,39,blue-collar,married,basic_9y,unknown,no,yes
7749,7749,40,self-employed,married,basic_4y,unknown,yes,no
7750,7750,36,housemaid,married,basic_6y,no,yes,no
7751,7751,40,services,married,high_school,no,yes,yes
7752,7752,41,self-employed,married,high_school,no,yes,no
7753,7753,42,unemployed,married,basic_4y,no,yes,no
7754,7754,47,management,married,basic_4y,unknown,no,yes
7755,7755,51,admin,married,basic_9y,no,no,no
7756,7756,33,technician,married,professional_course,no,no,no
7757,7757,35,admin,single,university_degree,no,no,no
7758,7758,48,unemployed,married,basic_6y,no,no,yes
7759,7759,46,blue-collar,married,basic_4y,unknown,no,yes
7760,7760,24,entrepreneur,married,university_degree,unknown,no,no
7761,7761,27,blue-collar,married,basic_9y,unknown,no,yes
7762,7762,33,technician,married,professional_course,no,no,no
7763,7763,26,management,single,university_degree,no,no,no
7764,7764,42,technician,married,professional_course,unknown,no,no
7765,7765,30,admin,married,university_degree,no,no,no
7766,7766,55,technician,married,basic_9y,no,no,no
7767,7767,41,blue-collar,married,basic_4y,no,yes,no
7768,7768,47,blue-collar,divorced,basic_4y,no,no,no
7769,7769,42,admin,married,university_degree,no,no,no
7770,7770,53,housemaid,married,professional_course,unknown,yes,no
7771,7771,45,services,married,basic_9y,no,no,no
7772,7772,54,technician,married,professional_course,unknown,yes,no
7773,7773,39,unemployed,married,university_degree,no,yes,no
7774,7774,52,technician,married,professional_course,no,yes,no
7775,7775,38,services,married,high_school,unknown,yes,no
7776,7776,58,blue-collar,married,basic_9y,no,no,no
7777,7777,37,technician,single,professional_course,unknown,unknown,unknown
7778,7778,29,services,divorced,high_school,no,no,yes
7779,7779,59,retired,married,,no,no,yes
7780,7780,36,self-employed,divorced,university_degree,no,yes,yes
7781,7781,30,services,married,high_school,no,no,no
7782,7782,46,technician,married,professional_course,no,no,yes
7783,7783,46,retired,married,basic_4y,no,yes,no
7784,7784,38,unknown,divorced,high_school,unknown,yes,no
7785,7785,57,blue-collar,divorced,,unknown,no,no
7786,7786,25,admin,single,high_school,no,no,no
7787,7787,49,management,married,university_degree,no,no,no
7788,7788,38,blue-collar,married,high_school,no,yes,yes
7789,7789,59,retired,married,university_degree,unknown,yes,no
7790,7790,32,technician,single,professional_course,no,unknown,unknown
7791,7791,37,entrepreneur,married,university_degree,no,yes,no
7792,7792,34,blue-collar,divorced,basic_4y,unknown,no,no
7793,7793,46,admin,married,university_degree,no,yes,no
